Absolute Path,Relative Path,Class Label,File name
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0000.jpg,dataset/dataset_name/brown_bears_0000.jpg,brown_bears,brown_bears_0000.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0001.jpg,dataset/dataset_name/brown_bears_0001.jpg,brown_bears,brown_bears_0001.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0002.jpg,dataset/dataset_name/brown_bears_0002.jpg,brown_bears,brown_bears_0002.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0003.jpg,dataset/dataset_name/brown_bears_0003.jpg,brown_bears,brown_bears_0003.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0004.jpg,dataset/dataset_name/brown_bears_0004.jpg,brown_bears,brown_bears_0004.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0005.jpg,dataset/dataset_name/brown_bears_0005.jpg,brown_bears,brown_bears_0005.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0006.jpg,dataset/dataset_name/brown_bears_0006.jpg,brown_bears,brown_bears_0006.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0007.jpg,dataset/dataset_name/brown_bears_0007.jpg,brown_bears,brown_bears_0007.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0008.jpg,dataset/dataset_name/brown_bears_0008.jpg,brown_bears,brown_bears_0008.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0009.jpg,dataset/dataset_name/brown_bears_0009.jpg,brown_bears,brown_bears_0009.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0010.jpg,dataset/dataset_name/brown_bears_0010.jpg,brown_bears,brown_bears_0010.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0011.jpg,dataset/dataset_name/brown_bears_0011.jpg,brown_bears,brown_bears_0011.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0012.jpg,dataset/dataset_name/brown_bears_0012.jpg,brown_bears,brown_bears_0012.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0013.jpg,dataset/dataset_name/brown_bears_0013.jpg,brown_bears,brown_bears_0013.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0014.jpg,dataset/dataset_name/brown_bears_0014.jpg,brown_bears,brown_bears_0014.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0015.jpg,dataset/dataset_name/brown_bears_0015.jpg,brown_bears,brown_bears_0015.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0016.jpg,dataset/dataset_name/brown_bears_0016.jpg,brown_bears,brown_bears_0016.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0017.jpg,dataset/dataset_name/brown_bears_0017.jpg,brown_bears,brown_bears_0017.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0018.jpg,dataset/dataset_name/brown_bears_0018.jpg,brown_bears,brown_bears_0018.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0019.jpg,dataset/dataset_name/brown_bears_0019.jpg,brown_bears,brown_bears_0019.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0020.jpg,dataset/dataset_name/brown_bears_0020.jpg,brown_bears,brown_bears_0020.jpg
C:\Users\zamot\OneDrive\Документы\Application-programming-laba-1-2\dataset\dataset_name\brown_bears_0021.jpg,dataset/dataset_name/brown_bears_0021.jpg,brown_bears,brown_bears_0021.jpg
